month,day,ratio,group,tag
8,17,94.77252576,LantusPartnership,observed
8,18,98.99413606,LantusPartnership,observed
8,19,101.4749448,LantusPartnership,observed
8,20,100,LantusPartnership,observed
9,1,10.82834979,LantusPartnership,observed
9,2,19.90906415,LantusPartnership,observed
9,3,27.36024832,LantusPartnership,observed
9,4,33.70516593,LantusPartnership,observed
9,5,39.36425449,LantusPartnership,observed
9,6,44.66042304,LantusPartnership,observed
9,7,49.8252786,LantusPartnership,observed
9,8,55.00628124,LantusPartnership,observed
9,9,60.27482795,LantusPartnership,observed
9,10,65.63526515,LantusPartnership,observed
9,11,71.03482994,LantusPartnership,observed
9,12,76.37452012,LantusPartnership,observed
9,13,81.52089282,LantusPartnership,observed
9,14,86.31879193,LantusPartnership,observed
9,15,90.60500421,LantusPartnership,observed
9,16,94.22284408,LantusPartnership,observed
9,17,97.03766725,LantusPartnership,observed
9,18,98.95331285,LantusPartnership,observed
9,19,99.92947452,LantusPartnership,observed
9,20,100,LantusPartnership,observed
10,1,6.053558137,LantusPartnership,observed
10,2,9.189512652,LantusPartnership,observed
10,3,12.42059885,LantusPartnership,observed
10,4,15.72433794,LantusPartnership,observed
10,5,19.13361556,LantusPartnership,observed
10,6,22.70670928,LantusPartnership,observed
10,7,26.50372202,LantusPartnership,observed
10,8,30.56942136,LantusPartnership,observed
10,9,34.92248485,LantusPartnership,observed
10,10,39.55115115,LantusPartnership,observed
10,11,44.41527717,LantusPartnership,observed
10,12,49.45480108,LantusPartnership,observed
10,13,54.60461129,LantusPartnership,observed
10,14,59.81582128,LantusPartnership,observed
10,15,65.08345046,LantusPartnership,observed
10,16,70.48051082,LantusPartnership,observed
10,17,76.19849966,LantusPartnership,observed
10,18,82.59429807,LantusPartnership,observed
10,19,90.24347546,LantusPartnership,observed
10,20,100,LantusPartnership,observed
11,1,5.192510399,LantusPartnership,observed
11,2,8.011038554,LantusPartnership,observed
11,3,10.88939111,LantusPartnership,observed
11,4,13.75585193,LantusPartnership,observed
11,5,16.6139272,LantusPartnership,observed
11,6,19.51048406,LantusPartnership,observed
11,7,22.51050296,LantusPartnership,observed
11,8,25.67844351,LantusPartnership,observed
11,9,29.06622393,LantusPartnership,observed
11,10,32.70781419,LantusPartnership,observed
11,11,36.62044262,LantusPartnership,observed
11,12,40.8124162,LantusPartnership,observed
11,13,45.29755443,LantusPartnership,observed
11,14,50.11623675,LantusPartnership,observed
11,15,55.36306362,LantusPartnership,observed
11,16,61.22113115,LantusPartnership,observed
11,17,68.00291934,LantusPartnership,observed
11,18,76.19779392,LantusPartnership,observed
11,19,86.52612179,LantusPartnership,observed
11,20,100,LantusPartnership,observed
12,1,8.356437309,LantusPartnership,observed
12,2,13.59045437,LantusPartnership,observed
12,3,18.96754655,LantusPartnership,observed
12,4,24.06797796,LantusPartnership,observed
12,5,28.74814314,LantusPartnership,observed
12,6,33.04935157,LantusPartnership,observed
12,7,37.12005859,LantusPartnership,observed
12,8,41.1515427,LantusPartnership,observed
12,9,45.32702925,LantusPartnership,observed
12,10,49.78426054,LantusPartnership,observed
12,11,54.59151232,LantusPartnership,observed
12,12,59.73705664,LantusPartnership,observed
12,13,65.13207119,LantusPartnership,observed
12,14,70.62699492,LantusPartnership,observed
12,15,76.04133017,LantusPartnership,observed
12,16,81.20689109,LantusPartnership,observed
12,17,86.02449851,LantusPartnership,observed
12,18,90.53412125,LantusPartnership,observed
12,19,94.99846372,LantusPartnership,observed
12,20,100,LantusPartnership,observed
1,1,9.695061721,LantusRetail,observed
1,2,23.0307326,LantusRetail,observed
1,3,30.98038554,LantusRetail,observed
1,4,35.81273012,LantusRetail,observed
1,5,39.17026204,LantusRetail,observed
1,6,42.17229137,LantusRetail,observed
1,7,45.5101848,LantusRetail,observed
1,8,49.53482186,LantusRetail,observed
1,9,54.33626497,LantusRetail,observed
1,10,59.81564364,LantusRetail,observed
1,11,65.74925235,LantusRetail,observed
1,12,71.84486263,LantusRetail,observed
1,13,77.79024892,LantusRetail,observed
1,14,83.29392839,LantusRetail,observed
1,15,88.11811483,LantusRetail,observed
1,16,92.10388631,LantusRetail,observed
1,17,95.1885669,LantusRetail,observed
1,18,97.41532231,LantusRetail,observed
1,19,98.93496946,LantusRetail,observed
1,20,100,LantusRetail,observed
2,1,4.519157367,LantusRetail,observed
2,2,11.87766503,LantusRetail,observed
2,3,16.82274547,LantusRetail,observed
2,4,20.48888394,LantusRetail,observed
2,5,23.69603517,LantusRetail,observed
2,6,27.00067744,LantusRetail,observed
2,7,30.74297866,LantusRetail,observed
2,8,35.09007453,LantusRetail,observed
2,9,40.07545888,LantusRetail,observed
2,10,45.63448595,LantusRetail,observed
2,11,51.63598491,LantusRetail,observed
2,12,57.90998638,LantusRetail,observed
2,13,64.27156103,LantusRetail,observed
2,14,70.54077032,LantusRetail,observed
2,15,76.55872932,LantusRetail,observed
2,16,82.19978156,LantusRetail,observed
2,17,87.37978605,LantusRetail,observed
2,18,92.06051632,LantusRetail,observed
2,19,96.25017158,LantusRetail,observed
2,20,100,LantusRetail,observed
3,1,8.640099981,LantusRetail,observed
3,2,12.46617322,LantusRetail,observed
3,3,17.20035595,LantusRetail,observed
3,4,22.56283237,LantusRetail,observed
3,5,28.30775665,LantusRetail,observed
3,6,34.22604309,LantusRetail,observed
3,7,40.14706558,LantusRetail,observed
3,8,45.93926644,LantusRetail,observed
3,9,51.50967454,LantusRetail,observed
3,10,56.80233271,LantusRetail,observed
3,11,61.79563457,LantusRetail,observed
3,12,66.49857059,LantusRetail,observed
3,13,70.94588347,LantusRetail,observed
3,14,75.19213292,LantusRetail,observed
3,15,79.30466969,LantusRetail,observed
3,16,83.35551893,LantusRetail,observed
3,17,87.41217291,LantusRetail,observed
3,18,91.52729301,LantusRetail,observed
3,19,95.72732106,LantusRetail,observed
3,20,100,LantusRetail,observed
4,1,4.904764156,LantusRetail,observed
4,2,7.836557071,LantusRetail,observed
4,3,12.64061544,LantusRetail,observed
4,4,18.27581138,LantusRetail,observed
4,5,24.06140346,LantusRetail,observed
4,6,29.60626505,LantusRetail,observed
4,7,34.74379463,LantusRetail,observed
4,8,39.47250798,LantusRetail,observed
4,9,43.90231219,LantusRetail,observed
4,10,48.2064617,LantusRetail,observed
4,11,52.5791961,LantusRetail,observed
4,12,57.19905997,LantusRetail,observed
4,13,62.19790446,LantusRetail,observed
4,14,67.63557091,LantusRetail,observed
4,15,73.48025628,LantusRetail,observed
4,16,79.5945605,LantusRetail,observed
4,17,85.72721575,LantusRetail,observed
4,18,91.51049755,LantusRetail,observed
4,19,96.46331786,LantusRetail,observed
4,20,100,LantusRetail,observed
5,1,4.977149785,LantusRetail,observed
5,2,10.26100686,LantusRetail,observed
5,3,14.89264871,LantusRetail,observed
5,4,18.85622389,LantusRetail,observed
5,5,22.35113958,LantusRetail,observed
5,6,25.69245742,LantusRetail,observed
5,7,29.22770433,LantusRetail,observed
5,8,33.27009851,LantusRetail,observed
5,9,38.0481904,LantusRetail,observed
5,10,43.67191875,LantusRetail,observed
5,11,50.11508177,LantusRetail,observed
5,12,57.21422326,LantusRetail,observed
5,13,64.68393391,LantusRetail,observed
5,14,72.14856761,LantusRetail,observed
5,15,79.19037276,LantusRetail,observed
5,16,85.41403879,LantusRetail,observed
5,17,90.5276576,LantusRetail,observed
5,18,94.44010011,LantusRetail,observed
5,19,97.37480793,LantusRetail,observed
5,20,100,LantusRetail,observed
6,1,16.39986136,LantusRetail,observed
6,2,27.1015104,LantusRetail,observed
6,3,33.98855126,LantusRetail,observed
6,4,39.05701214,LantusRetail,observed
6,5,43.52635188,LantusRetail,observed
6,6,48.03643919,LantusRetail,observed
6,7,52.8193926,LantusRetail,observed
6,8,57.84628136,LantusRetail,observed
6,9,62.94868711,LantusRetail,observed
6,10,67.91512645,LantusRetail,observed
6,11,72.56233435,LantusRetail,observed
6,12,76.78140835,LantusRetail,observed
6,13,80.55881371,LantusRetail,observed
6,14,83.97224929,LantusRetail,observed
6,15,87.1613744,LantusRetail,observed
6,16,90.27339637,LantusRetail,observed
6,17,93.38351906,LantusRetail,observed
6,18,96.39025222,LantusRetail,observed
6,19,98.88558159,LantusRetail,observed
6,20,100,LantusRetail,observed
7,1,10.85153057,LantusRetail,observed
7,2,21.62152322,LantusRetail,observed
7,3,28.94226242,LantusRetail,observed
7,4,34.31812474,LantusRetail,observed
7,5,38.74257239,LantusRetail,observed
7,6,42.81487715,LantusRetail,observed
7,7,46.8435625,LantusRetail,observed
7,8,50.93656397,LantusRetail,observed
7,9,55.07810769,LantusRetail,observed
7,10,59.1923071,LantusRetail,observed
7,11,63.19347791,LantusRetail,observed
7,12,67.02317119,LantusRetail,observed
7,13,70.67392474,LantusRetail,observed
7,14,74.19973261,LantusRetail,observed
7,15,77.71323279,LantusRetail,observed
7,16,81.36961315,LantusRetail,observed
7,17,85.33723558,LantusRetail,observed
7,18,89.75497827,LantusRetail,observed
7,19,94.67629622,LantusRetail,observed
7,20,100,LantusRetail,observed
8,1,12.07915336,LantusRetail,observed
8,2,21.4245213,LantusRetail,observed
8,3,27.59525194,LantusRetail,observed
8,4,33.10565631,LantusRetail,observed
8,5,39.19909758,LantusRetail,observed
8,6,46.22576248,LantusRetail,observed
8,7,53.96700204,LantusRetail,observed
8,8,61.90624194,LantusRetail,observed
8,9,69.44646229,LantusRetail,observed
8,10,76.07424686,LantusRetail,observed
8,11,81.4704018,LantusRetail,observed
8,12,85.56714386,LantusRetail,observed
8,13,88.55185808,LantusRetail,observed
8,14,90.8174249,LantusRetail,observed
8,15,92.85911685,LantusRetail,observed
8,16,95.11806457,LantusRetail,observed
8,17,97.77129249,LantusRetail,observed
8,18,100.4683238,LantusRetail,observed
8,19,102.014355,LantusRetail,observed
8,20,100,LantusRetail,observed
9,1,19.2166921,LantusRetail,observed
9,2,29.74908467,LantusRetail,observed
9,3,37.91160987,LantusRetail,observed
9,4,44.57765348,LantusRetail,observed
9,5,50.35864417,LantusRetail,observed
9,6,55.65710853,LantusRetail,observed
9,7,60.71375623,LantusRetail,observed
9,8,65.64859536,LantusRetail,observed
9,9,70.49607791,LantusRetail,observed
9,10,75.23427546,LantusRetail,observed
9,11,79.80808502,LantusRetail,observed
9,12,84.14646501,LantusRetail,observed
9,13,88.17370144,LantusRetail,observed
9,14,91.81470425,LantusRetail,observed
9,15,94.99433381,LantusRetail,observed
9,16,97.63075758,LantusRetail,observed
9,17,99.62283696,LantusRetail,observed
9,18,100.8315443,LantusRetail,observed
9,19,101.05541,LantusRetail,observed
9,20,100,LantusRetail,observed
10,1,4.687836967,LantusRetail,observed
10,2,16.1254517,LantusRetail,observed
10,3,23.53551317,LantusRetail,observed
10,4,29.02182767,LantusRetail,observed
10,5,33.85668391,LantusRetail,observed
10,6,38.69671427,LantusRetail,observed
10,7,43.77078336,LantusRetail,observed
10,8,49.03990416,LantusRetail,observed
10,9,54.32918156,LantusRetail,observed
10,10,59.43178343,LantusRetail,observed
10,11,64.18493903,LantusRetail,observed
10,12,68.51796498,LantusRetail,observed
10,13,72.47231869,LantusRetail,observed
10,14,76.19367919,LantusRetail,observed
10,15,79.89605547,LantusRetail,observed
10,16,83.79792223,LantusRetail,observed
10,17,88.03038319,LantusRetail,observed
10,18,92.51736173,LantusRetail,observed
10,19,96.8278191,LantusRetail,observed
10,20,100,LantusRetail,observed
11,1,6.481113773,LantusRetail,observed
11,2,13.54602222,LantusRetail,observed
11,3,18.11546167,LantusRetail,observed
11,4,22.01544799,LantusRetail,observed
11,5,26.24963368,LantusRetail,observed
11,6,31.22485508,LantusRetail,observed
11,7,36.94650936,LantusRetail,observed
11,8,43.18376104,LantusRetail,observed
11,9,49.6045783,LantusRetail,observed
11,10,55.88059882,LantusRetail,observed
11,11,61.76182542,LantusRetail,observed
11,12,67.12115123,LantusRetail,observed
11,13,71.96871462,LantusRetail,observed
11,14,76.43608375,LantusRetail,observed
11,15,80.73027076,LantusRetail,observed
11,16,85.0575757,LantusRetail,observed
11,17,89.51726002,LantusRetail,observed
11,18,93.9650498,LantusRetail,observed
11,19,97.8464686,LantusRetail,observed
11,20,100,LantusRetail,observed
12,1,13.93577613,LantusRetail,observed
12,2,23.18514881,LantusRetail,observed
12,3,30.36157495,LantusRetail,observed
12,4,36.26986485,LantusRetail,observed
12,5,41.44482004,LantusRetail,observed
12,6,46.21849145,LantusRetail,observed
12,7,50.7782017,LantusRetail,observed
12,8,55.21533183,LantusRetail,observed
12,9,59.56487206,LantusRetail,observed
12,10,63.83573687,LantusRetail,observed
12,11,68.03184431,LantusRetail,observed
12,12,72.16395952,LantusRetail,observed
12,13,76.25230248,LantusRetail,observed
12,14,80.31991997,LantusRetail,observed
12,15,84.37682178,LantusRetail,observed
12,16,88.39488119,LantusRetail,observed
12,17,92.27349955,LantusRetail,observed
12,18,95.79603523,LantusRetail,observed
12,19,98.57699673,LantusRetail,observed
12,20,100,LantusRetail,observed
1,1,4.072516204,SoliquaDBU,observed
1,2,8.235640818,SoliquaDBU,observed
1,3,10.70306636,SoliquaDBU,observed
1,4,12.75496423,SoliquaDBU,observed
1,5,15.1539544,SoliquaDBU,observed
1,6,18.2725069,SoliquaDBU,observed
1,7,22.20526564,SoliquaDBU,observed
1,8,26.86629447,SoliquaDBU,observed
1,9,32.07124548,SoliquaDBU,observed
1,10,37.60444968,SoliquaDBU,observed
1,11,43.27092981,SoliquaDBU,observed
1,12,48.93333552,SoliquaDBU,observed
1,13,54.5338008,SoliquaDBU,observed
1,14,60.10072369,SoliquaDBU,observed
1,15,65.74046818,SoliquaDBU,observed
1,16,71.61398854,SoliquaDBU,observed
1,17,77.89837576,SoliquaDBU,observed
1,18,84.73332636,SoliquaDBU,observed
1,19,92.15253343,SoliquaDBU,observed
1,20,100,SoliquaDBU,observed
2,1,3.952080941,SoliquaDBU,observed
2,2,5.056239778,SoliquaDBU,observed
2,3,8.24857427,SoliquaDBU,observed
2,4,12.29208188,SoliquaDBU,observed
2,5,16.46234745,SoliquaDBU,observed
2,6,20.41724505,SoliquaDBU,observed
2,7,24.08303996,SoliquaDBU,observed
2,8,27.55689043,SoliquaDBU,observed
2,9,31.02574953,SoliquaDBU,observed
2,10,34.70166692,SoliquaDBU,observed
2,11,38.7734906,SoliquaDBU,observed
2,12,43.37496857,SoliquaDBU,observed
2,13,48.56925053,SoliquaDBU,observed
2,14,54.34978949,SoliquaDBU,observed
2,15,60.65764338,SoliquaDBU,observed
2,16,67.41517657,SoliquaDBU,observed
2,17,74.57616142,SoliquaDBU,observed
2,18,82.19227975,SoliquaDBU,observed
2,19,90.49602427,SoliquaDBU,observed
2,20,100,SoliquaDBU,observed
3,1,4.268892759,SoliquaDBU,observed
3,2,7.560078887,SoliquaDBU,observed
3,3,10.57490661,SoliquaDBU,observed
3,4,13.69046354,SoliquaDBU,observed
3,5,17.13591973,SoliquaDBU,observed
3,6,21.01325174,SoliquaDBU,observed
3,7,25.31971405,SoliquaDBU,observed
3,8,29.97205766,SoliquaDBU,observed
3,9,34.83249594,SoliquaDBU,observed
3,10,39.73641781,SoliquaDBU,observed
3,11,44.5218481,SoliquaDBU,observed
3,12,49.06065517,SoliquaDBU,observed
3,13,53.29150586,SoliquaDBU,observed
3,14,57.25456762,SoliquaDBU,observed
3,15,61.12795792,SoliquaDBU,observed
3,16,65.26594091,SoliquaDBU,observed
3,17,70.23887136,SoliquaDBU,observed
3,18,76.87488585,SoliquaDBU,observed
3,19,86.30334116,SoliquaDBU,observed
3,20,100,SoliquaDBU,observed
4,1,1.761540482,SoliquaDBU,observed
4,2,4.316564873,SoliquaDBU,observed
4,3,7.581376205,SoliquaDBU,observed
4,4,11.11579278,SoliquaDBU,observed
4,5,14.72346714,SoliquaDBU,observed
4,6,18.36382222,SoliquaDBU,observed
4,7,22.07997456,SoliquaDBU,observed
4,8,25.9426445,SoliquaDBU,observed
4,9,30.0100535,SoliquaDBU,observed
4,10,34.30380841,SoliquaDBU,observed
4,11,38.80077287,SoliquaDBU,observed
4,12,43.44092566,SoliquaDBU,observed
4,13,48.15120618,SoliquaDBU,observed
4,14,52.8853469,SoliquaDBU,observed
4,15,57.67969291,SoliquaDBU,observed
4,16,62.72500845,SoliquaDBU,observed
4,17,68.4542705,SoliquaDBU,observed
4,18,75.64644949,SoliquaDBU,observed
4,19,85.54627688,SoliquaDBU,observed
4,20,100,SoliquaDBU,observed
5,1,3.556769828,SoliquaDBU,observed
5,2,5.013215874,SoliquaDBU,observed
5,3,7.530720456,SoliquaDBU,observed
5,4,10.63264721,SoliquaDBU,observed
5,5,13.94375329,SoliquaDBU,observed
5,6,17.20836625,SoliquaDBU,observed
5,7,20.29915598,SoliquaDBU,observed
5,8,23.21650201,SoliquaDBU,observed
5,9,26.07845587,SoliquaDBU,observed
5,10,29.10129873,SoliquaDBU,observed
5,11,32.57069422,SoliquaDBU,observed
5,12,36.80343647,SoliquaDBU,observed
5,13,42.09979326,SoliquaDBU,observed
5,14,48.68644452,SoliquaDBU,observed
5,15,56.65001589,SoliquaDBU,observed
5,16,65.86120755,SoliquaDBU,observed
5,17,75.88951823,SoliquaDBU,observed
5,18,85.90856444,SoliquaDBU,observed
5,19,94.59199487,SoliquaDBU,observed
5,20,100,SoliquaDBU,observed
6,1,4.335292218,SoliquaDBU,observed
6,2,10.23961418,SoliquaDBU,observed
6,3,14.54434984,SoliquaDBU,observed
6,4,18.14521693,SoliquaDBU,observed
6,5,21.57560892,SoliquaDBU,observed
6,6,25.10195981,SoliquaDBU,observed
6,7,28.80748157,SoliquaDBU,observed
6,8,32.66427439,SoliquaDBU,observed
6,9,36.59380955,SoliquaDBU,observed
6,10,40.51578514,SoliquaDBU,observed
6,11,44.38535437,SoliquaDBU,observed
6,12,48.21872675,SoliquaDBU,observed
6,13,52.10714187,SoliquaDBU,observed
6,14,56.21921597,SoliquaDBU,observed
6,15,60.79166125,SoliquaDBU,observed
6,16,66.10837785,SoliquaDBU,observed
6,17,72.46791858,SoliquaDBU,observed
6,18,80.13932644,SoliquaDBU,observed
6,19,89.30634473,SoliquaDBU,observed
